original_output_file,folder,location,date,audiofile,template,starttime,ampcutoff,species,min.score,max.score,n.scores,speciespresent
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,000,-21,T,-0.97,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,087,-21,T,-1.07,0.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F3,000,-21,T,-0.9,0.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,000,-21,T,-1.86,1.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,030,-21,T,-1.23,1.26,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F5,065,-21,T,-1.13,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,025,-21,T,-0.9,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,036,-21,T,-0.97,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F6,015,-21,H,-0.96,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F7,017,-21,H,-0.83,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F9,102,-21,T,-1.12,1.15,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F1,025,-21,T,-1.54,6.43,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,000,-21,T,-1.45,7.41,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,087,-21,T,-1.36,7.35,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F3,000,-21,T,-1.2,7.24,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,000,-21,T,-1.59,7.21,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,030,-21,T,-1.32,5.85,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F5,065,-21,T,-1.69,6.23,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,025,-21,T,-1.38,5.68,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,036,-21,T,-1.22,4.73,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F6,015,-21,H,-2.7,2.22,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F7,017,-21,H,-1.24,2.72,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F9,102,-21,T,-1.62,6.48,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F1,025,-21,T,-1.53,1.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,000,-21,T,-1.59,0.49,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,087,-21,T,-1.56,0.42,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F3,000,-21,T,-1.4,0.44,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,000,-21,T,-1.72,1.4,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,030,-21,T,-1.55,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F5,065,-21,T,-1.52,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,025,-21,T,-1.22,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,036,-21,T,-1.18,0.58,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F6,015,-21,H,-0.58,2.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F7,017,-21,H,-0.24,1.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F9,102,-21,T,-1.5,0.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F1,025,-21,T,-1.63,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,000,-21,T,-1.54,0.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,087,-21,T,-1.52,0.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F3,000,-21,T,-1.28,0.67,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,000,-21,T,-1.91,1.48,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,030,-21,T,-1.47,0.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F5,065,-21,T,-1.51,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,025,-21,T,-1.35,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,036,-21,T,-1.29,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F6,015,-21,H,-1.09,2.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F7,017,-21,H,-0.81,1.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F9,102,-21,T,-1.41,1.09,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F1,025,-21,T,-1,1.27,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,000,-21,T,-1.03,1.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,087,-21,T,-1.09,1.87,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F3,000,-21,T,-0.86,1.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,000,-21,T,-1.82,2.09,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,030,-21,T,-1.25,1.39,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F5,065,-21,T,-1.16,1.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,025,-21,T,-0.97,1.25,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,036,-21,T,-0.85,1.37,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F6,015,-21,H,-2.8,1.47,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F7,017,-21,H,-1.62,1.11,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F9,102,-21,T,-1.15,1.66,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F1,025,-21,T,-0.63,1.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,000,-21,T,-0.6,1.17,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,087,-21,T,-0.5,1.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F3,000,-21,T,-0.32,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,000,-21,T,-0.78,2.05,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,030,-21,T,-0.57,1.39,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F5,065,-21,T,-0.46,1.55,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,025,-21,T,-0.73,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,036,-21,T,-0.62,0.95,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F6,015,-21,H,-1.59,0.29,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F7,017,-21,H,-1.14,0.53,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F9,102,-21,T,-0.39,1.36,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F1,025,-21,T,-0.57,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,000,-21,T,-0.4,1.16,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,087,-21,T,-0.39,1.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F3,000,-21,T,-0.29,1.05,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,000,-21,T,-0.81,1.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,030,-21,T,-0.53,1.4,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F5,065,-21,T,-0.46,1.43,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,025,-21,T,-0.46,1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,036,-21,T,-0.53,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F6,015,-21,H,-1.68,0.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F7,017,-21,H,-0.98,0.54,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F9,102,-21,T,-0.45,1.34,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F1,025,-21,T,-0.7,1.17,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,000,-21,T,-0.41,1.15,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,087,-21,T,-0.45,1.17,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F3,000,-21,T,-0.29,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,000,-21,T,-0.97,2.22,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,030,-21,T,-0.56,1.55,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F5,065,-21,T,-0.49,1.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,025,-21,T,-0.54,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,036,-21,T,-0.53,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F6,015,-21,H,-1.79,0.07,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F7,017,-21,H,-1.11,0.56,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F9,102,-21,T,-0.48,1.46,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F1,025,-21,T,-0.74,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,000,-21,T,-0.64,1.11,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,087,-21,T,-0.6,1.12,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F3,000,-21,T,-0.38,1.05,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,000,-21,T,-1.01,1.71,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,030,-21,T,-0.62,1.26,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F5,065,-21,T,-0.8,1.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F8,025,-21,T,-0.6,1.08,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F8,036,-21,T,-0.63,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F6,015,-21,H,-1.45,0.59,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F7,017,-21,H,-1.08,0.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F9,102,-21,T,-0.6,1.24,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F1,025,-21,T,-0.72,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F2,000,-21,T,-0.43,1.16,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F2,087,-21,T,-0.46,1.22,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F3,000,-21,T,-0.31,1.12,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F4,000,-21,T,-0.85,2.19,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F4,030,-21,T,-0.44,1.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F5,065,-21,T,-0.34,1.39,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F8,025,-21,T,-0.61,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F8,036,-21,T,-0.58,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F6,015,-21,H,-1.59,0.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-21.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F7,017,-21,H,-1.15,0.64,18439,None
