Analyst,audiofile,Date,RecordingLocation,plot,location,PrimateSpecies,CallDistance,MicUsed,Rain
Silvy van Kuijk,HARPIA_20160202_071500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160202_073000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160202_074500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160202_080000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160203_070000.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20160203_054500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_060000.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_061500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_071500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_071500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_073000.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160203_063000.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160203_064500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160203_074500.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160203_080000.wav,2/3/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160204_054500.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20160204_060000.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20160204_073000.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20160204_061500.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Drizzle
Silvy van Kuijk,HARPIA_20160204_063000.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20160204_064500.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20160204_070000.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20160204_071500.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160204_074500.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160204_080000.wav,2/4/2016,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160210_064500.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",Howler,4,1,Rain
Silvy van Kuijk,PUMA_20160210_073000.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",Howler,4,1,Rain
Silvy van Kuijk,PUMA_20160210_074500.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",Howler,4,1,Rain
Silvy van Kuijk,PUMA_20160210_054500.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_060000.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_061500.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_063000.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_070000.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_071500.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160210_080000.wav,2/10/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160211_054500.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_060000.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_061500.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_063000.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_064500.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_070000.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_071500.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_073000.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20160211_074500.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160211_080000.wav,2/11/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160212_064500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,3,1,Drizzle
Silvy van Kuijk,PUMA_20160212_070000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,3,1,Drizzle
Silvy van Kuijk,PUMA_20160212_063000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20160212_070000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,4,1,Drizzle
Silvy van Kuijk,PUMA_20160212_054500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160212_060000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160212_061500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160212_071500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160212_073000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160212_074500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160212_080000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_060000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",Howler,2,1,Dry
Silvy van Kuijk,PUMA_20160213_061500.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",Howler,2,1,Dry
Silvy van Kuijk,PUMA_20160213_060000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160213_064500.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160213_054500.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160213_063000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_070000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_071500.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_073000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_074500.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160213_080000.wav,2/13/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_054500.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160214_060000.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160214_061500.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_063000.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_064500.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_070000.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_071500.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_073000.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_074500.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160214_080000.wav,2/14/2016,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160215_054500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Rain
Silvy van Kuijk,PUMA_20160215_060000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20160215_061500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20160215_071500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160215_063000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160215_064500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160215_070000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160215_073000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160215_074500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160215_080000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_064500.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",Howler,3,1,Dry
Silvy van Kuijk,PUMA_20160223_054500.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160223_060000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160223_060000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20160223_063000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20160223_061500.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_070000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_071500.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_073000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_074500.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160223_080000.wav,2/23/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160225_063000.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20160225_054500.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160225_060000.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160225_061500.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160225_064500.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20160225_070000.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160225_071500.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160225_073000.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160225_074500.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20160225_080000.wav,2/25/2016,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170212_054500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20170212_054500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_060000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_061500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_063000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_070000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_071500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_073000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170212_064500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170212_074500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170212_080000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170213_054500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170213_060000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170213_061500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170213_063000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170213_070000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170213_063000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20170213_064500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20170213_070000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20170213_060000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_061500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_063000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_064500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_064500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_070000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_071500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170213_054500.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170213_060000.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170213_061500.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170213_071500.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170213_073000.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170213_073000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170213_074500.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170213_080000.wav,2/13/2017,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170213_063000.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170213_064500.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170213_070000.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170213_074500.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170213_080000.wav,2/13/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Anna Kurtin,HARPIA_20170214_073000.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Rain
Anna Kurtin,HARPIA_20170214_054500.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_060000.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_061500.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_063000.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_064500.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_070000.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_071500.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_074500.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Anna Kurtin,HARPIA_20170214_080000.wav,2/14/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_054500.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_060000.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_061500.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_063000.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_064500.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_070000.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_071500.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_073000.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_074500.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,PUMA_20170214_080000.wav,2/14/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Rain
Silvy van Kuijk,HARPIA_20170215_060000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20170215_070000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20170215_054500.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170215_060000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170215_061500.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20170215_064500.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170215_071500.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170215_073000.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20170215_074500.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170215_063000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170215_073000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170215_074500.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170215_080000.wav,2/15/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_054500.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_060000.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_061500.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_063000.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_064500.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_070000.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_071500.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170215_080000.wav,2/15/2017,"Puma/4, 0",Puma,"4, 0",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170216_060000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,1,1,Rain
Silvy van Kuijk,HARPIA_20170216_073000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Titi,2,1,Dry
Silvy van Kuijk,HARPIA_20170216_061500.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,3,1,Rain
Silvy van Kuijk,HARPIA_20170216_063000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Rain
Silvy van Kuijk,HARPIA_20170216_073000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170216_080000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20170216_071500.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20170216_054500.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170216_064500.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170216_070000.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170216_071500.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Drizzle
Silvy van Kuijk,HARPIA_20170216_074500.wav,2/16/2017,"Harpia/2, 200",Harpia,"2, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170216_054500.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170216_060000.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170216_061500.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170216_063000.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170216_064500.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20170216_070000.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170216_073000.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170216_074500.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20170216_080000.wav,2/16/2017,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20170217_060000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,3,1,Dry
