audiofile,detection,avg_titi_max_score,avg_howler_max_score,location,automated_detection,manual_detections
PUMA_20170223_064500.wav,none,1.155,2.6799999999999997,"-3, 600",0,0
PUMA_20170223_070000.wav,none,0.951,2.0700000000000003,"-3, 600",0,0
PUMA_20170223_071500.wav,none,0.8390000000000001,2.53,"-3, 600",0,1
PUMA_20170223_073000.wav,none,0.935,1.885,"-3, 600",0,0
PUMA_20170223_074500.wav,none,1.8369999999999995,2.535,"-3, 600",0,0
PUMA_20170223_080000.wav,none,0.8380000000000001,2.6799999999999997,"-3, 600",0,0
PUMA_20170216_054500.wav,none,1.0719999999999998,1.495,"1, 200",0,0
PUMA_20170216_060000.wav,none,1.028,3.245,"1, 200",0,0
PUMA_20170216_061500.wav,none,1.057,2.075,"1, 200",0,0
PUMA_20170216_063000.wav,none,0.7939999999999999,2.26,"1, 200",0,0
PUMA_20170216_064500.wav,none,0.922,2.335,"1, 200",0,0
PUMA_20170216_070000.wav,none,1.5080000000000002,2.595,"1, 200",0,0
PUMA_20170216_071500.wav,none,2.17,1.91,"1, 200",0,1
PUMA_20170216_073000.wav,none,2.6599999999999997,2.49,"1, 200",0,0
PUMA_20170216_074500.wav,none,2.0609999999999995,1.94,"1, 200",0,0
PUMA_20170216_080000.wav,none,2.2719999999999994,2.13,"1, 200",0,0
PUMA_20170217_054500.wav,none,1.188,2.45,"1, 200",0,0
PUMA_20170217_060000.wav,none,1.551,2.22,"1, 200",0,0
PUMA_20170217_061500.wav,none,0.03900000000000001,2.715,"1, 200",0,0
PUMA_20170217_063000.wav,none,0.05800000000000001,3.3499999999999996,"1, 200",0,0
PUMA_20170217_064500.wav,none,0.883,3.9,"1, 200",0,0
PUMA_20170217_070000.wav,none,-0.01499999999999998,3.945,"1, 200",0,0
PUMA_20170217_071500.wav,none,0.6769999999999999,3.59,"1, 200",0,0
PUMA_20170217_073000.wav,none,-0.20099999999999993,4.165,"1, 200",0,0
PUMA_20170217_074500.wav,none,1.803,2.455,"1, 200",0,0
PUMA_20170217_080000.wav,none,0.857,0.07999999999999999,"1, 200",0,0
PUMA_20170213_054500.wav,none,-0.04400000000000002,5.635,"4, 0",0,0
PUMA_20170213_060000.wav,none,-0.135,8.21,"4, 0",0,0
PUMA_20170213_061500.wav,none,0.481,4.859999999999999,"4, 0",0,0
PUMA_20170213_063000.wav,none,3.109,4.515000000000001,"4, 0",0,0
PUMA_20170213_064500.wav,none,0.5439999999999999,4.04,"4, 0",0,0
PUMA_20170213_070000.wav,none,0.836,3.74,"4, 0",0,0
PUMA_20170213_071500.wav,none,2.513,5.8149999999999995,"4, 0",0,1
PUMA_20170213_073000.wav,none,2.5959999999999996,4.84,"4, 0",0,1
PUMA_20170213_074500.wav,none,1.335,4.99,"4, 0",0,0
PUMA_20170213_080000.wav,none,-0.22400000000000003,4.1499999999999995,"4, 0",0,0
PUMA_20170214_054500.wav,none,1.01,-0.415,"4, 0",0,0
PUMA_20170214_060000.wav,none,1.0459999999999998,-0.32,"4, 0",0,0
PUMA_20170214_061500.wav,none,0.949,-0.22,"4, 0",0,0
PUMA_20170214_063000.wav,none,0.947,-0.22500000000000003,"4, 0",0,0
PUMA_20170214_064500.wav,none,0.921,-0.12,"4, 0",0,0
PUMA_20170214_070000.wav,none,0.908,0.13,"4, 0",0,0
PUMA_20170214_071500.wav,none,0.909,0.195,"4, 0",0,0
PUMA_20170214_073000.wav,none,0.8460000000000001,0.13499999999999998,"4, 0",0,0
PUMA_20170214_074500.wav,none,0.8370000000000001,0.04000000000000001,"4, 0",0,0
PUMA_20170214_080000.wav,none,0.817,0.59,"4, 0",0,0
PUMA_20170215_054500.wav,none,0.429,4.125,"4, 0",0,0
PUMA_20170215_060000.wav,none,0.13899999999999996,4.57,"4, 0",0,0
PUMA_20170215_061500.wav,none,2.332,4.15,"4, 0",0,0
PUMA_20170215_063000.wav,none,0.301,3.46,"4, 0",0,0
PUMA_20170215_064500.wav,none,0.627,4.93,"4, 0",0,0
PUMA_20170215_070000.wav,none,0.54,2.645,"4, 0",0,0
PUMA_20170215_071500.wav,none,3.4730000000000003,2.56,"4, 0",0,0
PUMA_20170215_073000.wav,none,1.493,3.025,"4, 0",0,1
PUMA_20170215_074500.wav,none,2.2780000000000005,3.215,"4, 0",0,1
PUMA_20170215_080000.wav,none,0.8399999999999999,2.61,"4, 0",0,0
PUMA_20170218_054500.wav,none,1.2470000000000003,-0.09000000000000002,"6, 400",0,0
PUMA_20170218_060000.wav,none,1.331,0.815,"6, 400",0,0
PUMA_20170218_061500.wav,none,1.159,0.485,"6, 400",0,0
PUMA_20170218_063000.wav,none,1.713,0.32499999999999996,"6, 400",0,1
PUMA_20170218_064500.wav,none,1.108,0.295,"6, 400",0,0
PUMA_20170218_070000.wav,none,1.208,0.415,"6, 400",0,0
PUMA_20170218_071500.wav,none,1.031,0.6699999999999999,"6, 400",0,0
PUMA_20170218_073000.wav,none,0.9350000000000002,1.125,"6, 400",0,0
PUMA_20170218_074500.wav,none,0.8940000000000001,1.865,"6, 400",0,0
PUMA_20170218_080000.wav,none,0.906,2.73,"6, 400",0,0
PUMA_20170219_054500.wav,none,1.177,3.365,"6, 400",0,0
PUMA_20170219_060000.wav,none,0.9399999999999998,5.130000000000001,"6, 400",0,0
PUMA_20170219_061500.wav,none,0.785,4.63,"6, 400",0,0
PUMA_20170219_063000.wav,none,1.7939999999999998,4.33,"6, 400",0,0
PUMA_20170219_064500.wav,none,1.2399999999999998,3.899999999999999,"6, 400",0,0
PUMA_20170219_070000.wav,none,2.0789999999999997,3.02,"6, 400",0,1
PUMA_20170219_071500.wav,none,1.109,3.405,"6, 400",0,0
PUMA_20170219_073000.wav,none,1.088,3.54,"6, 400",0,1
PUMA_20170219_074500.wav,none,0.8110000000000002,4.57,"6, 400",0,0
PUMA_20170219_080000.wav,none,1.053,3.165,"6, 400",0,0
PUMA_20170220_054500.wav,none,2.5650000000000004,1.685,"6, 400",0,1
PUMA_20170220_060000.wav,none,1.7410000000000003,2.545,"6, 400",0,0
PUMA_20170220_061500.wav,none,1.479,1.965,"6, 400",0,0
PUMA_20170220_063000.wav,none,3.0800000000000005,1.63,"6, 400",0,0
PUMA_20170220_064500.wav,none,3.12,1.97,"6, 400",0,1
PUMA_20170220_070000.wav,none,1.766,2.035,"6, 400",0,0
PUMA_20170220_071500.wav,none,1.775,2.05,"6, 400",0,0
PUMA_20170220_073000.wav,none,0.979,2.085,"6, 400",0,0
PUMA_20170220_074500.wav,none,3.4919999999999995,2.6500000000000004,"6, 400",0,1
PUMA_20170220_080000.wav,none,1.044,3.085,"6, 400",0,0
PUMA_20170224_054500.wav,none,1.374,2.26,"6, 800",0,0
PUMA_20170224_060000.wav,none,3.790999999999999,4.405,"6, 800",0,0
PUMA_20170224_061500.wav,none,0.6279999999999999,5.109999999999999,"6, 800",0,0
PUMA_20170224_063000.wav,none,0.4479999999999999,2.855,"6, 800",0,0
PUMA_20170224_064500.wav,none,0.387,1.83,"6, 800",0,0
PUMA_20170224_070000.wav,none,0.274,2.075,"6, 800",0,0
PUMA_20170224_071500.wav,none,3.342,3.37,"6, 800",0,1
PUMA_20170224_073000.wav,none,0.492,5.29,"6, 800",0,0
PUMA_20170224_074500.wav,none,0.4699999999999999,2.05,"6, 800",0,0
PUMA_20170224_080000.wav,none,0.484,3.5199999999999996,"6, 800",0,0
PUMA_20170225_054500.wav,none,0.8969999999999999,0.04499999999999998,"6, 800",0,0
PUMA_20170225_060000.wav,none,0.875,0.255,"6, 800",0,0
PUMA_20170225_061500.wav,none,0.8290000000000001,0.375,"6, 800",0,0
PUMA_20170225_063000.wav,none,2.252,1.87,"6, 800",0,0
PUMA_20170225_064500.wav,none,0.7409999999999999,1.115,"6, 800",0,0
PUMA_20170225_070000.wav,none,1.8039999999999996,1.62,"6, 800",0,0
PUMA_20170225_071500.wav,none,0.842,1.855,"6, 800",0,0
PUMA_20170225_073000.wav,none,1.5100000000000002,1.635,"6, 800",0,0
PUMA_20170225_074500.wav,none,0.961,2.4299999999999997,"6, 800",0,0
PUMA_20170225_080000.wav,none,2.6199999999999997,2.085,"6, 800",0,0
PUMA_20170226_054500.wav,none,0.783,0.85,"6, 800",0,0
PUMA_20170226_060000.wav,none,1.04,0.575,"6, 800",0,0
PUMA_20170226_061500.wav,none,1.064,1.025,"6, 800",0,0
PUMA_20170226_063000.wav,none,1.027,-0.305,"6, 800",0,0
PUMA_20170226_064500.wav,none,1.004,-0.31,"6, 800",0,0
PUMA_20170226_070000.wav,none,0.918,-0.185,"6, 800",0,0
PUMA_20170226_071500.wav,none,0.8949999999999999,-0.135,"6, 800",0,0
PUMA_20170226_073000.wav,none,0.8949999999999999,-0.07000000000000003,"6, 800",0,0
PUMA_20170226_074500.wav,none,0.957,0.005,"6, 800",0,0
PUMA_20170226_080000.wav,none,0.947,0.05499999999999999,"6, 800",0,0
