original_output_file,survey_file_name,template,starttime,ampcutoff,species,min.score,max.score,n.scores,folder,location,recording.date,audiofile
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F5,65,-25,T,-0.36,1.27,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F8,25,-25,T,-0.57,0.95,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F8,36,-25,T,-0.54,0.84,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F6,15,-25,H,-1.83,-0.24,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F7,17,-25,H,-1.25,0.31,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_073000.wav ",F9,102,-25,T,-0.44,1.17,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F1,25,-25,T,-0.74,1.02,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F2,0,-25,T,-0.36,1.15,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F2,87,-25,T,-0.33,1.19,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F3,0,-25,T,-0.31,0.99,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F4,0,-25,T,-0.93,1.45,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F4,30,-25,T,-0.59,1.21,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F5,65,-25,T,-0.48,1.27,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F8,25,-25,T,-0.55,1.02,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F8,36,-25,T,-0.58,0.83,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F6,15,-25,H,-1.71,-0.08,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F7,17,-25,H,-1.19,0.58,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_074500.wav ",F9,102,-25,T,-0.48,1.37,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F1,25,-25,T,-0.58,1.32,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F2,0,-25,T,-0.52,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F2,87,-25,T,-0.43,1.01,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F3,0,-25,T,-0.44,0.94,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F4,0,-25,T,-0.75,2.11,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F4,30,-25,T,-0.7,1.27,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F5,65,-25,T,-0.49,1.58,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F8,25,-25,T,-0.77,1.27,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F8,36,-25,T,-0.6,0.98,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F6,15,-25,H,-1.74,0.22,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F7,17,-25,H,-1.18,0.6,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/23 feb 2013/HARPIA_20130223_080000.wav ",F9,102,-25,T,-0.61,1.36,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F1,25,-25,T,-0.48,1.25,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F2,0,-25,T,-0.27,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F2,87,-25,T,-0.19,1.09,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F3,0,-25,T,-0.32,0.93,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F4,0,-25,T,-0.55,1.47,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F4,30,-25,T,-0.66,1.02,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F5,65,-25,T,-0.14,1.43,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F8,25,-25,T,-0.42,1.13,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F8,36,-25,T,-0.38,0.93,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F6,15,-25,H,-1.9,-0.37,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F7,17,-25,H,-1.34,0.26,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_054500.wav ",F9,102,-25,T,-0.4,1.25,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F1,25,-25,T,-0.48,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F2,0,-25,T,-0.3,0.93,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F2,87,-25,T,-0.3,1.06,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F3,0,-25,T,-0.23,0.93,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F4,0,-25,T,-0.68,1.38,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F4,30,-25,T,-0.63,0.83,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F5,65,-25,T,-0.23,1.21,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F8,25,-25,T,-0.35,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F8,36,-25,T,-0.38,0.87,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F6,15,-25,H,-1.95,-0.47,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F7,17,-25,H,-1.3,0.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_060000.wav ",F9,102,-25,T,-0.42,1.08,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F1,25,-25,T,-0.43,1,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F2,0,-25,T,-0.3,0.92,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F2,87,-25,T,-0.36,1.07,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F3,0,-25,T,-0.25,0.86,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F4,0,-25,T,-0.73,1.51,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F4,30,-25,T,-0.58,0.93,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F5,65,-25,T,-0.25,1.33,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F8,25,-25,T,-0.4,1.06,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F8,36,-25,T,-0.5,0.95,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F6,15,-25,H,-1.9,-0.5,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F7,17,-25,H,-1.26,0.08,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_061500.wav ",F9,102,-25,T,-0.41,1.17,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F1,25,-25,T,-0.5,1.08,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F2,0,-25,T,-0.38,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F2,87,-25,T,-0.27,0.95,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F3,0,-25,T,-0.26,0.89,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F4,0,-25,T,-0.57,1.37,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F4,30,-25,T,-0.63,0.88,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F5,65,-25,T,-0.41,1.19,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F8,25,-25,T,-0.44,0.95,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F8,36,-25,T,-0.46,0.82,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F6,15,-25,H,-1.78,-0.32,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F7,17,-25,H,-1.15,0.09,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_063000.wav ",F9,102,-25,T,-0.49,1.1,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F1,25,-25,T,-0.57,1.03,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F2,0,-25,T,-0.43,0.96,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F2,87,-25,T,-0.33,1.14,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F3,0,-25,T,-0.38,1.04,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F4,0,-25,T,-0.77,1.57,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F4,30,-25,T,-0.77,0.96,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F5,65,-25,T,-0.36,1.4,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F8,25,-25,T,-0.53,0.92,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F8,36,-25,T,-0.5,0.96,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F6,15,-25,H,-2.07,-0.22,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F7,17,-25,H,-1.4,0.13,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_064500.wav ",F9,102,-25,T,-0.66,1.2,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2013_1,-50.txt","Harpia 2013/1,-50/24 feb 2013/HARPIA_20130224_070000.wav ",F1,25,-25,T,-0.67,0.96,18439,Harpia 2013,"1,-50",27-Feb-13,HARPIA_20130227_080000.wav 
